system:index,CellCode,area,country,stratum,.geo
00000000000000000063_1,76795773,1062888460.7044512,IRL,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063_2,76795773,40382413.80804392,IRL,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063_3,76795773,9725515.06156356,IRL,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063_4,76795773,27837424.745572165,IRL,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063_5,76795773,2147115.561454773,IRL,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_0,76859701,3827418196.605508,FRA,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_1,76859701,6083786549.3753805,FRA,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_2,76859701,15465574.785325654,FRA,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_3,76859701,9404747.884146327,FRA,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_4,76859701,9298922.2792213,FRA,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_5,76859701,5820576.102918827,FRA,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_0,7701480,8239577255.009985,FRA,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_1,7701480,1679955857.989673,FRA,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_2,7701480,17363903.453894973,FRA,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_3,7701480,5322071.354203736,FRA,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_4,7701480,9492708.80567648,FRA,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_5,7701480,1371454.7488555908,FRA,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_0,77301619,4930194350.867937,ESP,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_1,77301619,970000551.060226,ESP,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_2,77301619,4665382.776172713,ESP,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_3,77301619,1611832.4445955465,ESP,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_4,77301619,2640857.308144932,ESP,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_5,77301619,571339.2818450928,ESP,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1_0,77301619,3588131190.9154916,PRT,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1_1,77301619,413042759.5151779,PRT,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1_2,77301619,4992066.001878386,PRT,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1_3,77301619,1175385.125188461,PRT,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1_4,77301619,3403975.7924453137,PRT,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1_5,77301619,463019.1838912964,PRT,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_0,77492529,7925747445.716571,FIN,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_1,77492529,21801561.64399456,FIN,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_2,77492529,774329.1111274271,FIN,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_3,77492529,156039.90843963623,FIN,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_4,77492529,444800.9127807617,FIN,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_5,77492529,499.9615707397461,FIN,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_0,77492529,1707953412.2146623,SWE,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_1,77492529,4209247.10305822,SWE,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_2,77492529,232737.33714746212,SWE,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_3,77492529,48734.88807181564,SWE,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_4,77492529,123712.0082350787,SWE,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_0,77751471,7255087897.30343,DEU,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_1,77751471,2578537639.6692686,DEU,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_2,77751471,30357856.136780504,DEU,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_3,77751471,15259757.177359698,DEU,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_4,77751471,19659035.285980377,DEU,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_5,77751471,4898419.029431631,DEU,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_0,77908120,6338124625.313255,FIN,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_1,77908120,957201954.9945742,FIN,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_2,77908120,9103295.131713657,FIN,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_3,77908120,2991061.207909049,FIN,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_4,77908120,5685562.278203957,FIN,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047_5,77908120,851317.8362731934,FIN,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069_0,78170998,5342031314.39318,ISL,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069_1,78170998,39922803.21552417,ISL,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069_2,78170998,4058364.0445474065,ISL,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069_3,78170998,386404.01626586914,ISL,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069_4,78170998,3691316.280378245,ISL,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069_5,78170998,1801.414779663086,ISL,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_0,78227186,8389888287.729129,SWE,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_1,78227186,684330182.7053477,SWE,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_2,78227186,11818518.357326493,SWE,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_3,78227186,3050927.457796673,SWE,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_4,78227186,8221515.913839901,SWE,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_5,78227186,539316.0944985782,SWE,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_0,78331558,6031418179.74046,GBR,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_1,78331558,1192495723.273587,GBR,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_2,78331558,25620547.84060992,GBR,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_3,78331558,8048959.694885883,GBR,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_4,78331558,18861714.302682437,GBR,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_5,78331558,2583891.3207473755,GBR,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_0,78458022,4842933219.067987,FRA,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_1,78458022,5010119558.096877,FRA,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_2,78458022,22030283.60476374,FRA,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_3,78458022,10832350.287933918,FRA,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_4,78458022,13661877.75811268,FRA,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_5,78458022,4527088.81898322,FRA,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_0,7847558,6292929857.971869,DEU,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_1,7847558,3408627008.606611,DEU,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_2,7847558,23940136.077090815,DEU,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_3,7847558,11406702.248316923,DEU,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_4,7847558,21042801.543674786,DEU,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_5,7847558,3119486.2089678594,DEU,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5_0,78512987,2492794822.100395,ROU,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5_1,78512987,360686023.9948115,ROU,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5_2,78512987,2588806.0988616943,ROU,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5_3,78512987,397390.4051742554,ROU,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5_4,78512987,1391368.9581832886,ROU,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5_5,78512987,44102.49518585205,ROU,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_0,78568280,1438556254.1973376,EST,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_1,78568280,81933639.94377697,EST,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_2,78568280,1704995.477130127,EST,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_3,78568280,319797.78385458555,EST,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_4,78568280,861870.3868585324,EST,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_5,78568280,5298.296272277832,EST,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082_0,78568280,1557902520.8831692,LVA,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082_1,78568280,151030502.33420712,LVA,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082_2,78568280,1373805.0634443993,LVA,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082_3,78568280,363676.934425354,LVA,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082_4,78568280,611831.3667341345,LVA,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082_5,78568280,7997.594429016113,LVA,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_0,78789292,447739724.6834529,FRA,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_1,78789292,153524339.4044887,FRA,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_2,78789292,2685051.7114057657,FRA,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_3,78789292,1176293.1161072075,FRA,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_4,78789292,1588511.792044576,FRA,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_5,78789292,251446.07541656497,FRA,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_0,78858557,1353206325.188709,AUT,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_1,78858557,1482193412.5453916,AUT,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_2,78858557,4484468.2334990855,AUT,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_3,78858557,4197966.821324337,AUT,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_4,78858557,3544847.568117209,AUT,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_5,78858557,3871812.190039781,AUT,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061_0,78858557,2726123998.6953206,HUN,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061_1,78858557,3349281869.7537494,HUN,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061_2,78858557,14574232.16304749,HUN,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061_3,78858557,6177023.725283424,HUN,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061_4,78858557,10710095.2158362,HUN,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061_5,78858557,4262740.64986321,HUN,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c2_0,78858557,196431256.16806528,SVK,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c2_1,78858557,588930523.9338901,SVK,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c2_2,78858557,2207202.212186776,SVK,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c2_3,78858557,2194413.6619703104,SVK,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c2_4,78858557,2056226.3503489175,SVK,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c2_5,78858557,2437474.795842818,SVK,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_0,79238614,1731452427.7094595,DNK,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_1,79238614,2439751120.1070952,DNK,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_2,79238614,14033763.575447202,DNK,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_3,79238614,11121686.635392822,DNK,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_4,79238614,11736372.972215956,DNK,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_5,79238614,7726608.619133205,DNK,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_0,7960629,10306855.34606442,GRC,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_1,7960629,214382.77348357555,GRC,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_2,7960629,15491.728637695312,GRC,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_3,7960629,8895.236320495605,GRC,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_4,7960629,17890.50584411621,GRC,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_5,7960629,399.7881851196289,GRC,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_0,7960629,854502743.3358116,TUR,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_1,7960629,68602506.47538692,TUR,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_2,7960629,11444707.75193984,TUR,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_3,7960629,2861170.0700940304,TUR,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_4,7960629,13395512.67675488,TUR,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_5,7960629,1544868.1378090654,TUR,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_0,7966313,3596926372.439815,NOR,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_1,7966313,144435707.73323777,NOR,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_2,7966313,7194982.84416465,NOR,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_3,7966313,1306779.2341300221,NOR,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_4,7966313,5951049.879695488,NOR,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_5,7966313,123239.64222717284,NOR,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_0,7979013,198721953.0042484,NOR,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_1,7979013,17011.709930419922,NOR,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_2,7979013,600.4133453369141,NOR,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_0,7979013,8733160627.308065,SWE,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_1,7979013,820318.593403446,SWE,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_2,7979013,14606.907836914062,SWE,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_3,7979013,13206.994552612305,SWE,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_4,7979013,10405.494171142578,SWE,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_0,80012616,7892501498.060112,HRV,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_1,80012616,224542303.27149156,HRV,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_2,80012616,7125465.905723332,HRV,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_3,80012616,1436935.895177295,HRV,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_4,80012616,3027514.7608029833,HRV,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_5,80012616,251986.1304321289,HRV,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c0_0,80012616,101402076.04862867,SVN,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c0_1,80012616,2459518.869066934,SVN,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c0_2,80012616,155274.5341703228,SVN,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c0_3,80012616,28809.915838264016,SVN,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c0_4,80012616,45197.08446403952,SVN,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c0_5,80012616,600.4764709472656,SVN,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_0,80012616,1137977575.463153,BIH,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_1,80012616,151031323.62882254,BIH,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_2,80012616,10178754.83279838,BIH,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_3,80012616,3518748.3884905945,BIH,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_4,80012616,4568586.631305889,BIH,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_5,80012616,741335.0554229137,BIH,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_0,80056262,7805909541.679065,FRA,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_1,80056262,182834019.90889457,FRA,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_2,80056262,8088002.431279411,FRA,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_3,80056262,2051848.6343226417,FRA,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_4,80056262,3675394.949343214,FRA,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_5,80056262,222694.5158920288,FRA,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_0,80056262,1922667838.488756,ITA,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_1,80056262,21220036.79328733,ITA,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_2,80056262,1865336.628948825,ITA,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_3,80056262,315770.5286026001,ITA,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_4,80056262,426416.2943142162,ITA,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_5,80056262,200.05194854736328,ITA,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_0,80090575,1396873214.455976,ITA,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
