system:index,CellCode,area,stratum,type,.geo
2_1,32031899,1400091.023853646,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,32380454,7523936631.383341,651,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,32380454,2075547029.4904232,672,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,32380454,21277916.43323765,651,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,32380454,4351211.713256208,672,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,32442266,3851749278.696018,652,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,32442266,182052250.9498284,662,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,32442266,5924698361.3091345,804,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,32442266,7692324.204455027,652,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,32442266,182918.6975631714,662,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,32442266,6412207.029175014,804,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,32493957,3021182117.558398,686,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,32493957,6449837878.102803,689,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,32493957,12642502.841849413,686,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,32493957,8143829.877921728,689,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,32583279,2574495676.912854,805,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,32583279,6266427.480886482,805,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,32701562,9210469965.166092,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,32701562,4392425.237476239,780,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,32701562,401813.1952133179,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,32735018,2799589073.775443,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,32735018,6573087574.755853,780,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,32735018,3933638.59189848,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,32735018,4233227.109092712,780,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,32772651,2103184238.7495775,711,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,32772651,122202.42904663086,711,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,32820144,9879984603.141554,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,32820144,9720140.195185196,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,32927903,9711815644.893345,646,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,32927903,254412146.7442217,801,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,32927903,30608435.591340993,646,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,32927903,238776.04722406727,801,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,33416864,9624082808.763662,661,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,33416864,235896635.1397025,735,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,33416864,31972423.15832995,661,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,33416864,51886.03409136604,735,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,33567433,9925234082.397932,686,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,33567433,12164558.80947487,686,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,33614642,237338125.38115692,796,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,33614642,224932.379909291,796,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,33701383,2013457683.910892,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,33701383,7249752465.523454,780,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,33701383,184474.42305755615,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,33701383,1124157.4055252075,780,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,33719776,9585123775.774237,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,33719776,123672.76557922363,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,33843269,908872225.262024,648,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,33843269,1099365.0343026554,648,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,34201676,9750498850.515688,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,34201676,167087798.65877327,679,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,34201676,7962733.2394104,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,34201676,76445.205909729,679,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,34230195,1629782.60047311,675,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,34230195,9924296045.9966,689,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,34230195,7605.628509521484,675,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,34230195,5540130.283984764,689,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,34438256,1985934361.19381,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,34438256,41708887.73858409,674,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,34438256,7900637449.344811,686,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,34438256,4921828.727041237,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,34438256,308213.9699763878,674,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,34438256,19087330.531941555,686,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,34452496,8379632831.388714,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,34452496,13579238.21424294,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,34616968,905135680.7570409,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,34616968,1478380.13103521,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,3480373,9924163100.56084,661,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,3480373,3617695.7559129302,661,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,34812866,129666387.76627594,672,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,34812866,13008.12435913086,672,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,34859378,9943015010.160938,686,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,34859378,22435300.036361277,686,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,348976,9401150685.752209,735,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,348976,3707742.740841615,735,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,34911820,2754175860.302419,785,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,34911820,2693259512.4545574,794,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,34911820,814570006.723084,801,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,34911820,4560917.294699426,785,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,34911820,2348154.392446032,794,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,34911820,191353.87965267408,801,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,35140001,2205520582.480179,660,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,35140001,419865.474951322,674,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,35140001,2449112971.5382257,794,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3,35140001,329190996.59292555,806,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,35140001,755603.3939366359,660,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,35140001,7872634.643859863,794,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,35140001,925134.4922027588,806,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,35171552,9931543880.993729,660,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,35171552,30120417.43102436,794,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,35171552,18944584.82007512,660,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,35171552,10963.007926312615,794,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,35185825,36529908.73201266,648,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,35185825,360320413.29367816,664,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,35185825,7745280004.60809,676,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3,35185825,1766081037.2438989,686,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4,35185825,46206759.63198632,793,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,35185825,137814.6445465088,648,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,35185825,1855482.7411665071,664,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,35185825,5390481.384782709,676,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3,35185825,4096878.414300477,686,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4,35185825,50859.12245941162,793,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,3522856,1011277147.0731893,646,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,3522856,1214306637.527692,660,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,3522856,2228765553.9714756,794,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3,3522856,4705196288.1933365,801,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,3522856,3951420.838282237,646,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,3522856,943615.451804606,660,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,3522856,6927608.842434693,794,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3,3522856,4800411.0522881895,801,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,35375161,6342510784.70745,679,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,35375161,10906136.764704986,679,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,35404137,5052579819.632957,651,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,35404137,38711894.76694094,651,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,35458811,7836854953.719261,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,35458811,5844124.148083915,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,35501700,135436371.61494684,735,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,35501700,676803.0953667734,735,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,35603028,9836364683.89872,674,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,35603028,32568179.071585175,674,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,35774451,7559305050.544986,679,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,35774451,212113338.815563,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,35774451,10566926.74381256,679,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,35774451,1302730.814666748,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,35791824,1161704172.5545917,644,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,35791824,8590054970.6392,795,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,35791824,414389.50297546387,644,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,35791824,11773902.84842906,795,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,35811411,2627497172.4499907,802,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,35811411,4573603834.119607,806,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,35811411,2723788.0730514526,802,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,35811411,15459357.4080947,806,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,3582009,4118617802.0802665,785,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,3582009,32180478.172217544,785,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,36143842,3288701997.01925,806,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,36143842,7257539.459459073,806,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,36153042,9861858187.652245,735,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,36153042,2160275.317621897,735,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,36201846,8925600643.751316,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,36201846,540063.3929595947,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,36318198,4979504751.136651,792,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,36318198,4949721654.81743,793,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,36318198,1115419.3244966993,792,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,36318198,2244953.6529827043,793,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,36333804,4085286684.4751534,785,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,36333804,1385387708.46466,786,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,36333804,28302817.960117325,785,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,36333804,2742702.1802850156,786,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,36636161,120006765.25144026,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,36636161,8806544068.06523,780,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,36636161,88459.90715026855,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,36636161,2579242.8801116943,780,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,36689145,1137506577.8074012,660,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,36689145,5516130846.435043,675,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,36689145,2136015558.6140616,689,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3,36689145,199120798.00753224,794,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,36689145,679545.9411340752,660,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,36689145,13287072.92513978,675,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,36689145,1026701.8139169132,689,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3,36689145,441666.8533714145,794,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,36699950,2987725031.175278,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,36699950,6983659235.476417,661,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,36699950,1027886.1198459102,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,36699950,6479400.25787931,661,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,36807903,14544642.587652003,675,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,36807903,9706036832.815248,689,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,36807903,278657.4462701536,675,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,36807903,8812155.13834495,689,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,36860485,1457935926.2030025,658,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,36860485,1558554.9953218347,735,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,36860485,17912539.186896652,658,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,36860485,107823.95770200844,735,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,36962321,2712398025.83775,688,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,36962321,4010170684.028976,739,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,36962321,2930843839.5269523,791,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,36962321,27243744.509434,688,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,36962321,25398257.93673054,739,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,36962321,19657799.55570272,791,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,3703891,2286558128.724443,660,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,3703891,4719834095.524307,794,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,3703891,446862408.5945355,806,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,3703891,1295104.6963806152,660,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,3703891,8234701.748986936,794,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,3703891,633334.5699081421,806,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,37056990,388428129.8229114,780,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,37056990,35964.86560058594,780,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,37355843,5694485287.218964,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,37355843,34177016.24636517,674,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,37355843,4182050464.564879,686,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,37355843,16647037.186576216,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,37355843,328608.2614135742,674,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,37355843,6208310.680782782,686,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,37520620,305184586.12121165,789,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,37520620,990220.2378759048,789,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,37528275,318991597.1926471,672,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,37528275,26013.13796234131,672,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,37552539,407093387.2803301,785,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,37552539,812586.4115337597,785,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,37553904,5745665844.33446,679,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,37553904,3191097541.1249104,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,37553904,17927704.429524772,679,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,37553904,3038689.687431335,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,37698154,4929869071.274502,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,37698154,4363871023.492846,780,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,37698154,1163870.472076416,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,37698154,226649.19374847412,780,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,37706564,5640736880.850228,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,37706564,2299529222.929287,661,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,37706564,1981158089.671461,692,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,37706564,21964590.569871493,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,37706564,3170741.6668927064,661,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,37706564,3812407.319232986,692,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,37738525,9483614951.085836,646,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,37738525,311128450.3087869,674,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,37738525,12159371.235958982,646,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,37738525,317031.7698059082,674,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,37824650,1511314188.7938898,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,37824650,8450065775.838909,661,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,37824650,273310.80699920654,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,37824650,2098523.819713817,661,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,37915618,1875196508.1964068,644,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,37915618,403204213.90871966,675,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
