system:index,area,id,stratum,.geo
"88,59_1",9.478308E8,3.542813392E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,59_2",4367600.0,3.542813392E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,59_3",2282400.0,3.542813392E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,59_4",2352400.0,3.542813392E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"88,59_5",755600.0,3.542813392E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,59_0",1.0081488E9,6.421625557E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,59_1",1.458658E9,6.421625557E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,59_2",3939200.0,6.421625557E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,59_3",2697200.0,6.421625557E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,59_4",2293200.0,6.421625557E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"89,59_5",1643600.0,6.421625557E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,59_0",8.959148E8,5.080237835E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,59_1",1.542022E9,5.080237835E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,59_2",4781200.0,5.080237835E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,59_3",2800400.0,5.080237835E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,59_4",3564000.0,5.080237835E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"90,59_5",2300000.0,5.080237835E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"91,59_0",1.3568736E9,3.046734871E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"91,59_1",1.1096876E9,3.046734871E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"91,59_2",5781200.0,3.046734871E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"91,59_3",2327600.0,3.046734871E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"91,59_4",3694000.0,3.046734871E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"91,59_5",1904000.0,3.046734871E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"92,59_0",1.7862736E9,2.13457572E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"92,59_1",6.888104E8,2.13457572E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"92,59_2",6125200.0,2.13457572E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"92,59_3",2478000.0,2.13457572E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"92,59_4",3659200.0,2.13457572E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"92,59_5",2108400.0,2.13457572E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"93,59_0",2.1389524E9,2.323977055E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"93,59_1",3.491952E8,2.323977055E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"93,59_2",4134800.0,2.323977055E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"93,59_3",1018800.0,2.323977055E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"93,59_4",2566400.0,2.323977055E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"93,59_5",664000.0,2.323977055E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"94,59_0",2.28078E9,6.451756238E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"94,59_1",2.036776E8,6.451756238E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"94,59_2",6512800.0,6.451756238E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"94,59_3",1254400.0,6.451756238E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"94,59_4",4182400.0,6.451756238E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"94,59_5",564000.0,6.451756238E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"95,59_0",2.3429684E9,8.840170483E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"95,59_1",1.497676E8,8.840170483E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"95,59_2",2145200.0,8.840170483E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"95,59_3",332000.0,8.840170483E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"95,59_4",941600.0,8.840170483E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"95,59_5",21200.0,8.840170483E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"96,59_0",2.1813288E9,1.807357173E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"96,59_1",3.084124E8,1.807357173E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"96,59_2",2666800.0,1.807357173E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"96,59_3",656000.0,1.807357173E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"96,59_4",1332400.0,1.807357173E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"96,59_5",208800.0,1.807357173E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"97,59_0",1.545104E9,8.467579379E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"97,59_1",9.311748E8,8.467579379E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"97,59_2",5841600.0,8.467579379E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"97,59_3",2146400.0,8.467579379E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"97,59_4",3666800.0,8.467579379E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"97,59_5",907200.0,8.467579379E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"98,59_0",9.420776E8,5.741280096E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"98,59_1",9.933064E8,5.741280096E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"98,59_2",2356000.0,5.741280096E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"98,59_3",1111600.0,5.741280096E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"98,59_4",1463600.0,5.741280096E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"98,59_5",557200.0,5.741280096E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"99,59_0",6.36036E7,9.16786251E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"99,59_1",1.77788E7,9.16786251E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"99,59_2",104400.0,9.16786251E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"99,59_3",32400.0,9.16786251E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"99,59_4",34800.0,9.16786251E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"100,59_0",763600.0,8.27071249E8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"100,59_1",34000.0,8.27071249E8,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"102,59_0",3.10652E7,8.825713603E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"103,59_0",3.751664E8,7.22136368E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"103,59_1",7817200.0,7.22136368E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"103,59_2",1141200.0,7.22136368E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"103,59_3",212800.0,7.22136368E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"103,59_4",780000.0,7.22136368E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"103,59_5",88000.0,7.22136368E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"104,59_0",9.367996E8,6.782013827E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"104,59_1",5.679008E8,6.782013827E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"104,59_2",7801600.0,6.782013827E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"104,59_3",4684400.0,6.782013827E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"104,59_4",4649600.0,6.782013827E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"104,59_5",2066800.0,6.782013827E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"105,59_0",1.2649472E9,3.171517983E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"105,59_1",1.1904968E9,3.171517983E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"105,59_2",7394400.0,3.171517983E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"105,59_3",5728000.0,3.171517983E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"105,59_4",3492800.0,3.171517983E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"105,59_5",2570400.0,3.171517983E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"106,59_0",4.315748E8,4.428174672E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"106,59_1",5.358884E8,4.428174672E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"106,59_2",1730400.0,4.428174672E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"106,59_3",1092800.0,4.428174672E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"106,59_4",629600.0,4.428174672E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"106,59_5",224800.0,4.428174672E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"59,60_0",3.265104E8,4.596288154E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"59,60_1",1.847716E8,4.596288154E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"59,60_2",3787600.0,4.596288154E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"59,60_3",1292400.0,4.596288154E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"59,60_4",2796400.0,4.596288154E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"59,60_5",521600.0,4.596288154E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"60,60_0",1.021054E9,7.824071528E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"60,60_1",6.275012E8,7.824071528E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"60,60_2",6297600.0,7.824071528E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"60,60_3",2764400.0,7.824071528E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"60,60_4",3967200.0,7.824071528E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"60,60_5",1119200.0,7.824071528E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"61,60_0",1.3353068E9,2.98236291E8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"61,60_1",1.1200548E9,2.98236291E8,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"61,60_2",9680800.0,2.98236291E8,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"61,60_3",4779200.0,2.98236291E8,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"61,60_4",5578800.0,2.98236291E8,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"61,60_5",2054000.0,2.98236291E8,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"62,60_0",1.2710856E9,8.249304034E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"62,60_1",1.1950672E9,8.249304034E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"62,60_2",1.03568E7,8.249304034E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"62,60_3",4951200.0,8.249304034E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"62,60_4",5543200.0,8.249304034E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"62,60_5",2013200.0,8.249304034E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"63,60_0",1.179384E9,2.557446471E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"63,60_1",1.2736316E9,2.557446471E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"63,60_2",1.14728E7,2.557446471E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"63,60_3",6754400.0,2.557446471E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"63,60_4",9975200.0,2.557446471E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"63,60_5",3939200.0,2.557446471E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"64,60_0",1.23155E9,2.388704678E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"64,60_1",1.2360384E9,2.388704678E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"64,60_2",7213600.0,2.388704678E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"64,60_3",3449600.0,2.388704678E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"64,60_4",4534400.0,2.388704678E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"64,60_5",2006000.0,2.388704678E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"65,60_0",1.4094688E9,5.860892984E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"65,60_1",1.0700588E9,5.860892984E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"65,60_2",5935200.0,5.860892984E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"65,60_3",2422800.0,5.860892984E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"65,60_4",3006400.0,5.860892984E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"65,60_5",832400.0,5.860892984E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"66,60_0",1.3162208E9,6.259670522E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"66,60_1",1.1628496E9,6.259670522E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"66,60_2",7516400.0,6.259670522E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"66,60_3",3651600.0,6.259670522E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"66,60_4",4288000.0,6.259670522E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"66,60_5",922400.0,6.259670522E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"67,60_0",9.283444E8,9.457939945E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"67,60_1",1.5575768E9,9.457939945E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"67,60_2",3505200.0,9.457939945E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"67,60_3",1646800.0,9.457939945E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"67,60_4",1606400.0,9.457939945E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"67,60_5",674000.0,9.457939945E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"68,60_0",3.752984E8,6.204833304E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"68,60_1",2.1126596E9,6.204833304E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"68,60_2",3019600.0,6.204833304E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"68,60_3",2828400.0,6.204833304E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"68,60_4",2210400.0,6.204833304E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"68,60_5",1916000.0,6.204833304E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"69,60_0",9.993796E8,8.232938054E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"69,60_1",1.4689016E9,8.232938054E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"69,60_2",7670000.0,8.232938054E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"69,60_3",4708400.0,8.232938054E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"69,60_4",6500400.0,8.232938054E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"69,60_5",2521200.0,8.232938054E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"70,60_0",9.179E8,8.538378087E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"70,60_1",1.52932E9,8.538378087E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"70,60_2",4860400.0,8.538378087E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"70,60_3",2920400.0,8.538378087E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"70,60_4",2570800.0,8.538378087E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"70,60_5",1161200.0,8.538378087E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"71,60_0",6.027656E8,9.855504807E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"71,60_1",1.8765096E9,9.855504807E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"71,60_2",2128000.0,9.855504807E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"71,60_3",2607200.0,9.855504807E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"71,60_4",1070400.0,9.855504807E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"71,60_5",2178000.0,9.855504807E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"72,60_0",7.151928E8,7.622752977E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"72,60_1",1.7350456E9,7.622752977E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"72,60_2",1766000.0,7.622752977E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"72,60_3",1934000.0,7.622752977E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"72,60_4",878800.0,7.622752977E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"72,60_5",915600.0,7.622752977E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"73,60_0",1.4352456E9,2.203344771E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"73,60_1",1.0254488E9,2.203344771E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"73,60_2",1986000.0,2.203344771E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"73,60_3",1168400.0,2.203344771E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"73,60_4",1214400.0,2.203344771E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"73,60_5",427200.0,2.203344771E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"74,60_0",1.6523324E9,6.745750253E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"74,60_1",8.31976E8,6.745750253E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"74,60_2",1787600.0,6.745750253E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"74,60_3",1132000.0,6.745750253E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"74,60_4",1403200.0,6.745750253E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"74,60_5",294800.0,6.745750253E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"75,60_0",1.4681944E9,7.720100377E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"75,60_1",9.987884E8,7.720100377E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"75,60_2",3096400.0,7.720100377E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"75,60_3",1634800.0,7.720100377E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"75,60_4",2508000.0,7.720100377E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"75,60_5",710000.0,7.720100377E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"76,60_0",2.0431484E9,9.334345668E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"76,60_1",4.209636E8,9.334345668E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"76,60_2",4457600.0,9.334345668E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"76,60_3",1459600.0,9.334345668E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"76,60_4",2782000.0,9.334345668E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"76,60_5",527600.0,9.334345668E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"77,60_0",1.208032E9,2.755425591E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"77,60_1",1.2086E9,2.755425591E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"77,60_2",7810800.0,2.755425591E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"77,60_3",6119200.0,2.755425591E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"77,60_4",5530400.0,2.755425591E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"77,60_5",4146400.0,2.755425591E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"78,60_0",2.1179072E9,6.214261198E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"78,60_1",3.615828E8,6.214261198E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"78,60_2",6941600.0,6.214261198E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"78,60_3",2363200.0,6.214261198E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"78,60_4",3586400.0,6.214261198E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"78,60_5",946400.0,6.214261198E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"79,60_0",1.5055628E9,2.507318946E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"79,60_1",9.67888E8,2.507318946E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"79,60_2",8085200.0,2.507318946E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"79,60_3",5078400.0,2.507318946E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"79,60_4",3996800.0,2.507318946E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"79,60_5",2632000.0,2.507318946E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"80,60_0",1.7094632E9,9.78008295E8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"80,60_1",7.760224E8,9.78008295E8,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"80,60_2",5021600.0,9.78008295E8,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"80,60_3",2889200.0,9.78008295E8,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"80,60_4",3467600.0,9.78008295E8,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"80,60_5",2057200.0,9.78008295E8,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"81,60_0",1.2501888E9,6.091782756E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"81,60_1",1.2098208E9,6.091782756E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"81,60_2",3838000.0,6.091782756E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"81,60_3",3420800.0,6.091782756E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"81,60_4",2720400.0,6.091782756E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"81,60_5",3897200.0,6.091782756E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"82,60_0",1.2259872E9,8.042826719E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"82,60_1",1.233918E9,8.042826719E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"82,60_2",3960400.0,8.042826719E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"82,60_3",3986400.0,8.042826719E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"82,60_4",3022400.0,8.042826719E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"82,60_5",3073600.0,8.042826719E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"83,60_0",1.2738836E9,3.6373542E8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"83,60_1",1.1958316E9,3.6373542E8,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"83,60_2",3766800.0,3.6373542E8,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"83,60_3",3206000.0,3.6373542E8,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"83,60_4",2896800.0,3.6373542E8,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"83,60_5",2281600.0,3.6373542E8,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,60_0",9.487548E8,2.84677508E8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,60_1",1.5161608E9,2.84677508E8,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,60_2",4163600.0,2.84677508E8,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,60_3",4719200.0,2.84677508E8,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,60_4",3174000.0,2.84677508E8,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"84,60_5",3524800.0,2.84677508E8,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,60_0",1.4418724E9,6.832706488E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,60_1",1.006272E9,6.832706488E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,60_2",8522400.0,6.832706488E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,60_3",5050400.0,6.832706488E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,60_4",5894000.0,6.832706488E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"85,60_5",2478800.0,6.832706488E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
"86,60_0",2.1066132E9,7.64845137E9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
"86,60_1",3.157596E8,7.64845137E9,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
"86,60_2",7526800.0,7.64845137E9,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
"86,60_3",2750000.0,7.64845137E9,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
"86,60_4",5276000.0,7.64845137E9,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"86,60_5",974400.0,7.64845137E9,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
