selectedName,sessionID,REFID,INDEX,verification,baseline_land_use,change_type,change_type_2,confidence,timespent,notes,starred,PLOTID
dominik_uhlig,1740144119833,a43-87541459324948_38-955703558142,23,no,bareland,NA,NA,very certain,37.526,NA,FALSE,a43-87541459324948_38-955703558142
dominik_uhlig,1740144119833,a14-72043236716229_50-15845313959661,24,no,cropland,NA,NA,very certain,38.168,NA,FALSE,a14-72043236716229_50-15845313959661
jelena_prtoric,1740149125027,a17-45531363306121_45-81315073118159,5,yes,uncertain,"Transport, Communication Networks, and Logistics",NA,moderately certain,336.727,"The parking area seems to be enlarged,but was already there (partially) in 2018",FALSE,a17-45531363306121_45-81315073118159
jelena_prtoric,1740149125027,a15-66528735380912_45-84738887738249,6,no,grassland/wetland,NA,NA,very certain,37.172,NA,FALSE,a15-66528735380912_45-84738887738249
jelena_prtoric,1740149125027,a40-59077712695075_40-9935922073984,7,no,grassland/wetland,NA,NA,very certain,202.802,NA,FALSE,a40-59077712695075_40-9935922073984
jelena_prtoric,1740149125027,a3-70114507197464_50-36121353546478,8,no,cropland,NA,NA,very certain,45.686,NA,FALSE,a3-70114507197464_50-36121353546478
jelena_prtoric,1740149125027,a-15-64784532331283_28-03716542322209,9,no,shrubland,NA,NA,very certain,261.779,NA,FALSE,a-15-64784532331283_28-03716542322209
jelena_prtoric,1740149125027,a26-0751451811391_55-78206340986875,10,no,forest,NA,NA,very certain,122.119,NA,FALSE,a26-0751451811391_55-78206340986875
jelena_prtoric,1740149125027,a15-81761374430008_48-95970392628386,11,no,forest,NA,NA,very certain,152.119,NA,FALSE,a15-81761374430008_48-95970392628386
benedetta_pagni,1740150091483,a37-29189754797434_37-09438560950766,0,yes,bareland,Residential,NA,moderately certain,986.966,NA,FALSE,a37-29189754797434_37-09438560950766
jelena_prtoric,1740149125027,a-4-16552897701646_50-40822029341833,12,no,built,NA,NA,very certain,66.559,NA,FALSE,a-4-16552897701646_50-40822029341833
benedetta_pagni,1740150091483,a13-21219421477382_41-63198798590186,1,no,grassland/wetland,NA,NA,very certain,40.441,NA,FALSE,a13-21219421477382_41-63198798590186
jelena_prtoric,1740149125027,a6-84182105802236_46-70558420113146,13,yes,grassland/wetland,"Recreation, Leisure, and Sports",NA,moderately certain,66.888,Not a built up but a football field instead of a field,FALSE,a6-84182105802236_46-70558420113146
benedetta_pagni,1740150091483,a17-07635212500872_46-02844036689391,2,yes,cropland,Industry and Manufacturing,NA,very certain,54.872,NA,FALSE,a17-07635212500872_46-02844036689391
benedetta_pagni,1740150091483,a-0-93990619802357_42-52633150066044,3,no,forest,NA,NA,very certain,55.506,NA,FALSE,a-0-93990619802357_42-52633150066044
benedetta_pagni,1740150091483,a18-64563111775951_46-94361097723746,4,no,grassland/wetland,NA,NA,very certain,55.221,NA,FALSE,a18-64563111775951_46-94361097723746
benedetta_pagni,1740150091483,a-0-58513190982463_47-43945375006565,5,no,built,NA,NA,very certain,44.734,NA,FALSE,a-0-58513190982463_47-43945375006565
jelena_prtoric,1740149125027,a24-2283674810759_47-15292868920115,14,no,grassland/wetland,NA,NA,moderately certain,224.274,NA,FALSE,a24-2283674810759_47-15292868920115
benedetta_pagni,1740150091483,a18-87858620436014_49-05822106673978,6,no,shrubland,NA,NA,very certain,58.866,NA,FALSE,a18-87858620436014_49-05822106673978
benedetta_pagni,1740150091483,a21-52480317436265_39-3339594739733,7,no,shrubland,NA,NA,very certain,67.132,NA,FALSE,a21-52480317436265_39-3339594739733
jelena_prtoric,1740149125027,a28-37096261513402_37-56039825186121,15,no,grassland/wetland,NA,NA,very certain,96.876,NA,FALSE,a28-37096261513402_37-56039825186121
benedetta_pagni,1740150091483,a11-74854880023171_60-41286653251171,8,no,forest,NA,NA,very certain,25.506,NA,FALSE,a11-74854880023171_60-41286653251171
benedetta_pagni,1740150091483,a17-80604089559254_47-97213130551834,9,yes,cropland,Energy Production,NA,very certain,65.344,NA,FALSE,a17-80604089559254_47-97213130551834
jelena_prtoric,1740149125027,a15-03347634004682_40-53853089926734,16,yes,cropland,Agriculture,NA,moderately certain,106.706,"I think it's just a cover,  not a proper built up greenhouses",FALSE,a15-03347634004682_40-53853089926734
benedetta_pagni,1740150091483,a7-35687754224917_47-06374122044113,12,yes,cropland,Uncertain,NA,very certain,109.93,NA,FALSE,a7-35687754224917_47-06374122044113
benedetta_pagni,1740150091483,a-8-62918419655552_41-58055592209577,13,no,cropland,NA,NA,very certain,47.124,NA,FALSE,a-8-62918419655552_41-58055592209577
benedetta_pagni,1740150091483,a-0-80620715221636_51-75647316152114,14,no,grassland/wetland,NA,NA,very certain,58.426,NA,FALSE,a-0-80620715221636_51-75647316152114
jelena_prtoric,1740151752648,a24-99947320285785_59-48033545081481,0,yes,grassland/wetland,Residential,NA,very certain,156.627,NA,FALSE,a24-99947320285785_59-48033545081481
benedetta_pagni,1740150091483,a12-40412795688224_47-93273613445205,15,no,cropland,NA,NA,very certain,56.897,NA,FALSE,a12-40412795688224_47-93273613445205
jelena_prtoric,1740151752648,a-22-02305292464708_64-40921415156832,1,no,cropland,NA,NA,very certain,53.88,NA,FALSE,a-22-02305292464708_64-40921415156832
benedetta_pagni,1740150091483,a4-97348962393424_51-66477424708588,16,no,bareland,NA,NA,very certain,51.588,NA,FALSE,a4-97348962393424_51-66477424708588
jelena_prtoric,1740151752648,a17-06119446822316_46-04834092768733,2,no,grassland/wetland,NA,NA,very certain,54.204,NA,FALSE,a17-06119446822316_46-04834092768733
benedetta_pagni,1740150091483,a-1-48009121937505_48-85268590931126,18,no,cropland,NA,NA,very certain,34.38,NA,FALSE,a-1-48009121937505_48-85268590931126
benedetta_pagni,1740150091483,a3-85562994982384_44-97303770197413,19,no,cropland,NA,NA,very certain,51.892,NA,FALSE,a3-85562994982384_44-97303770197413
benedetta_pagni,1740150091483,a15-1016129760028_47-45200684223637,20,no,shrubland,NA,NA,very certain,52.109,NA,FALSE,a15-1016129760028_47-45200684223637
benedetta_pagni,1740150091483,a15-25534110341706_44-16694507462653,21,no,shrubland,NA,NA,very certain,45.074,NA,FALSE,a15-25534110341706_44-16694507462653
jelena_prtoric,1740151752648,a32-98408319268897_40-76510395633059,3,yes,grassland/wetland,Residential,NA,moderately certain,391.699,NA,FALSE,a32-98408319268897_40-76510395633059
karsten_polke-majewski,1740152284689,a17-9924178266837_48-40175479516791,0,no,cropland,NA,NA,moderately certain,184.014,NA,FALSE,a17-9924178266837_48-40175479516791
karsten_polke-majewski,1740152284689,a25-61212886673847_55-52910471409568,1,no,cropland,NA,NA,moderately certain,47.753,NA,FALSE,a25-61212886673847_55-52910471409568
jelena_prtoric,1740151752648,a5-63070393625852_53-11394840636981,4,no,grassland/wetland,NA,NA,very certain,109.094,NA,FALSE,a5-63070393625852_53-11394840636981
benedetta_pagni,1740150091483,a13-1562385237209_47-95106735887671,22,no,cropland,NA,NA,very certain,347.237,NA,FALSE,a13-1562385237209_47-95106735887671
karsten_polke-majewski,1740152284689,a-5-67125758206536_56-91279438073901,2,no,bareland,NA,NA,moderately certain,112.769,NA,FALSE,a-5-67125758206536_56-91279438073901
jelena_prtoric,1740151752648,a17-20668048916124_47-28718288864498,5,no,uncertain,NA,NA,very certain,144.461,NA,FALSE,a17-20668048916124_47-28718288864498
benedetta_pagni,1740150091483,a6-77784806569481_52-98824899732863,23,no,built,NA,NA,very certain,64.214,NA,FALSE,a6-77784806569481_52-98824899732863
benedetta_pagni,1740150091483,a5-10661831693265_45-46223748339698,24,no,grassland/wetland,NA,NA,moderately certain,51.97,NA,FALSE,a5-10661831693265_45-46223748339698
benedetta_pagni,1740150091483,a25-00650451791943_60-37603027583516,25,no,forest,NA,NA,very certain,46.978,NA,FALSE,a25-00650451791943_60-37603027583516
benedetta_pagni,1740150091483,a16-69125556650697_43-66665000458291,26,no,cropland,NA,NA,very certain,65.277,NA,FALSE,a16-69125556650697_43-66665000458291
jelena_prtoric,1740151752648,a19-83163567837929_46-30068087843445,6,no,cropland,NA,NA,very certain,259.711,NA,FALSE,a19-83163567837929_46-30068087843445
benedetta_pagni,1740150091483,a9-71270140645403_55-98379570988195,27,no,grassland/wetland,NA,NA,very certain,106.306,NA,FALSE,a9-71270140645403_55-98379570988195
benedetta_pagni,1740150091483,a11-14014306652442_59-43446203561419,28,yes,shrubland,Uncertain,NA,very certain,69.678,NA,FALSE,a11-14014306652442_59-43446203561419
karsten_polke-majewski,1740152915877,a4-66435040120864_52-47576502736039,0,no,built,NA,NA,very certain,124.541,NA,FALSE,a4-66435040120864_52-47576502736039
benedetta_pagni,1740150091483,a11-14014306652442_59-43446203561419,29,yes,shrubland,Uncertain,NA,very certain,102.177,NA,FALSE,a11-14014306652442_59-43446203561419
benedetta_pagni,1740150091483,a4-84079877947967_47-92963908086755,30,no,forest,NA,NA,very certain,66.142,NA,FALSE,a4-84079877947967_47-92963908086755
karsten_polke-majewski,1740152915877,a-1-34144867248374_47-02619422462487,1,yes,cropland,Agriculture,NA,very certain,172.24,NA,FALSE,a-1-34144867248374_47-02619422462487
benedetta_pagni,1740150091483,a4-84079877947967_47-92963908086755,31,no,forest,NA,NA,very certain,67.695,NA,FALSE,a4-84079877947967_47-92963908086755
jelena_prtoric,1740151752648,a16-16317301955954_49-53355645793406,7,no,forest,NA,NA,very certain,398.943,NA,FALSE,a16-16317301955954_49-53355645793406
jelena_prtoric,1740151752648,a22-1958924659658_48-7741132516582,8,no,grassland/wetland,NA,NA,very certain,187.465,NA,FALSE,a22-1958924659658_48-7741132516582
jelena_prtoric,1740151752648,a7-45056235030906_46-99663380996882,9,no,built,NA,NA,very certain,59.256,NA,FALSE,a7-45056235030906_46-99663380996882
benedetta_pagni,1740153389421,a24-09201020502149_64-0167556355768,0,yes,forest,Uncertain,NA,very certain,459.056,NA,FALSE,a24-09201020502149_64-0167556355768
benedetta_pagni,1740153389421,a24-068098616965_56-97340094453202,4,no,grassland/wetland,NA,NA,very certain,204.555,NA,FALSE,a24-068098616965_56-97340094453202
benedetta_pagni,1740153389421,a-3-95696405472662_37-1582253008563,5,no,grassland/wetland,NA,NA,very certain,61.457,NA,FALSE,a-3-95696405472662_37-1582253008563
benedetta_pagni,1740153389421,a26-44917844282415_57-28697157358723,6,no,shrubland,NA,NA,very certain,154.81,NA,FALSE,a26-44917844282415_57-28697157358723
benedetta_pagni,1740154582281,a9-23639727842579_56-18074816064048,0,no,cropland,NA,NA,very certain,60.923,NA,FALSE,a9-23639727842579_56-18074816064048
benedetta_pagni,1740154582281,a7-84797734283188_46-71814000052051,1,yes,grassland/wetland,NA,NA,very certain,58.283,NA,FALSE,a7-84797734283188_46-71814000052051
benedetta_pagni,1740154582281,a25-67538974359757_42-27864275655107,2,no,cropland,NA,NA,very certain,48.224,NA,FALSE,a25-67538974359757_42-27864275655107
benedetta_pagni,1740154582281,a15-94553525954986_46-42639463504216,3,no,cropland,NA,NA,very certain,35.616,NA,FALSE,a15-94553525954986_46-42639463504216
benedetta_pagni,1740154582281,a5-22147758223701_50-31770311146018,4,no,grassland/wetland,NA,NA,moderately certain,50.313,NA,FALSE,a5-22147758223701_50-31770311146018
benedetta_pagni,1740154582281,a5-94579357714968_53-36269102283791,5,no,cropland,NA,NA,very certain,51.199,NA,FALSE,a5-94579357714968_53-36269102283791
benedetta_pagni,1740154582281,a3-19975181486545_41-89938306031902,6,no,forest,NA,NA,very certain,102.128,NA,FALSE,a3-19975181486545_41-89938306031902
bibi_vanderzee,1740155061083,a4-78640307581755_52-68436062563748,0,no,shrubland,NA,NA,very certain,265.932,NA,FALSE,a4-78640307581755_52-68436062563748
bibi_vanderzee,1740155061083,a-4-0650426980015_39-80428692854673,1,no,built,NA,NA,very certain,150.3,NA,FALSE,a-4-0650426980015_39-80428692854673
bibi_vanderzee,1740155061083,a25-82279996531202_47-83879288907966,2,yes,cropland,Uncertain,NA,moderately certain,379.416,NA,FALSE,a25-82279996531202_47-83879288907966
jelena_prtoric,1740153607156,a-22-62577236912288_63-99952683878067,0,no,grassland/wetland,NA,NA,very certain,2276.52,NA,FALSE,a-22-62577236912288_63-99952683878067
bibi_vanderzee,1740155061083,a21-00251124520421_48-10134294383548,4,no,cropland,NA,NA,very certain,40.364,NA,FALSE,a21-00251124520421_48-10134294383548
jelena_prtoric,1740153607156,a22-08815758312759_39-0608822343218,1,no,forest,NA,NA,very certain,51.407,NA,FALSE,a22-08815758312759_39-0608822343218
jelena_prtoric,1740153607156,a35-45536028993508_37-3012409196427,2,no,cropland,NA,NA,very certain,80.358,NA,FALSE,a35-45536028993508_37-3012409196427
jelena_prtoric,1740153607156,a-22-02265627440909_64-4088977918607,3,no,cropland,NA,NA,very certain,141.111,NA,FALSE,a-22-02265627440909_64-4088977918607
jelena_prtoric,1740153607156,a30-58911268732539_37-04903022302957,5,no,bareland,NA,NA,very certain,81.625,NA,FALSE,a30-58911268732539_37-04903022302957
jelena_prtoric,1740153607156,a23-76750673389916_45-42609821571764,6,no,forest,NA,NA,very certain,43.075,NA,FALSE,a23-76750673389916_45-42609821571764
jelena_prtoric,1740153607156,a-9-39550128514712_51-86011707001096,7,no,bareland,NA,NA,very certain,46.416,NA,FALSE,a-9-39550128514712_51-86011707001096
bibi_vanderzee,1740155061083,a19-61642924087022_46-84244866131107,5,yes,cropland,NA,NA,moderately certain,831.79,NA,FALSE,a19-61642924087022_46-84244866131107
jelena_prtoric,1740156609336,a6-84976335193549_49-13683212823535,0,no,forest,NA,NA,very certain,195.477,NA,FALSE,a6-84976335193549_49-13683212823535
bibi_vanderzee,1740155061083,a19-59065476832155_50-29264497966705,6,no,grassland/wetland,NA,NA,moderately certain,75.404,NA,FALSE,a19-59065476832155_50-29264497966705
jelena_prtoric,1740156609336,a27-31038080983258_60-9646109871794,1,no,forest,NA,NA,very certain,51.764,NA,FALSE,a27-31038080983258_60-9646109871794
bibi_vanderzee,1740155061083,a22-47029679651377_56-66819768737339,7,no,grassland/wetland,NA,NA,moderately certain,246.419,NA,FALSE,a22-47029679651377_56-66819768737339
bibi_vanderzee,1740155061083,a5-62138368237241_51-47265341450296,8,no,grassland/wetland,NA,NA,very certain,78.26,NA,FALSE,a5-62138368237241_51-47265341450296
bibi_vanderzee,1740155061083,a-7-54488530974341_53-15710741600262,9,no,built,NA,NA,very certain,123.693,NA,FALSE,a-7-54488530974341_53-15710741600262
benedetta_pagni,1740154582281,a23-31723369594589_45-32972800818915,8,no,grassland/wetland,NA,NA,very certain,2323,NA,FALSE,a23-31723369594589_45-32972800818915
benedetta_pagni,1740154582281,a9-15649852644873_48-25355630854122,9,no,grassland/wetland,NA,NA,very certain,42.764,NA,FALSE,a9-15649852644873_48-25355630854122
bibi_vanderzee,1740155061083,a20-25690674990854_48-11599617734304,10,no,forest,NA,NA,moderately certain,148.046,NA,FALSE,a20-25690674990854_48-11599617734304
benedetta_pagni,1740154582281,a13-57651688932475_55-97355245259833,10,no,shrubland,NA,NA,very certain,38.754,NA,FALSE,a13-57651688932475_55-97355245259833
benedetta_pagni,1740154582281,a8-69766741519338_41-74597908874652,11,no,built,NA,NA,very certain,48.332,NA,FALSE,a8-69766741519338_41-74597908874652
benedetta_pagni,1740154582281,a9-41348744608146_54-07954871381391,12,no,bareland,NA,NA,very certain,64.315,pile of bales of hay,FALSE,a9-41348744608146_54-07954871381391
jelena_prtoric,1740156609336,a4-54301167278228_52-10613685695333,2,no,cropland,NA,NA,very certain,764.851,NA,FALSE,a4-54301167278228_52-10613685695333
benedetta_pagni,1740154582281,a-2-17104025185075_39-66195264271502,13,yes,cropland,Agriculture,NA,moderately certain,79.798,NA,FALSE,a-2-17104025185075_39-66195264271502
benedetta_pagni,1740154582281,a-2-17104025185075_39-66195264271502,14,yes,cropland,Agriculture,NA,moderately certain,27.987,NA,FALSE,a-2-17104025185075_39-66195264271502
jelena_prtoric,1740156609336,a19-33715747836328_49-91661099453547,3,yes,grassland/wetland,Residential,NA,moderately certain,83.078,Seems like a foundation laid down for a house,FALSE,a19-33715747836328_49-91661099453547
bibi_vanderzee,1740155061083,a12-52027650473239_44-03010076218593,11,no,cropland,NA,NA,very certain,309.673,NA,FALSE,a12-52027650473239_44-03010076218593
benedetta_pagni,1740154582281,a11-80011466126733_45-98357875939625,15,no,forest,NA,NA,very certain,69.361,NA,FALSE,a11-80011466126733_45-98357875939625
benedetta_pagni,1740154582281,a15-83010407426909_48-55773762853087,16,no,cropland,NA,NA,very certain,33.356,NA,FALSE,a15-83010407426909_48-55773762853087
jelena_prtoric,1740156609336,a-8-17219714334199_53-90978079538663,4,no,grassland/wetland,NA,NA,very certain,74.06,NA,FALSE,a-8-17219714334199_53-90978079538663
benedetta_pagni,1740154582281,a-4-08038565273938_56-37612620937581,17,no,grassland/wetland,NA,NA,very certain,44.95,NA,FALSE,a-4-08038565273938_56-37612620937581
bibi_vanderzee,1740155061083,a16-38186714550902_59-63895681303838,12,yes,forest,Residential,NA,very certain,117.671,NA,FALSE,a16-38186714550902_59-63895681303838
jelena_prtoric,1740156609336,a27-15791465331534_43-70135267902745,5,no,cropland,NA,NA,very certain,92.296,NA,FALSE,a27-15791465331534_43-70135267902745
benedetta_pagni,1740154582281,a25-11512690885336_57-18763250498263,18,no,grassland/wetland,NA,NA,very certain,70.847,NA,FALSE,a25-11512690885336_57-18763250498263
bibi_vanderzee,1740155061083,a-7-60380218922712_38-16979364576367,13,no,forest,NA,NA,very certain,50.089,NA,FALSE,a-7-60380218922712_38-16979364576367
jelena_prtoric,1740156609336,a17-70569141933385_45-22084817444308,6,no,forest,NA,NA,very certain,64.75,NA,FALSE,a17-70569141933385_45-22084817444308
jelena_prtoric,1740156609336,a16-96352045651736_45-92977440290185,7,no,grassland/wetland,NA,NA,very certain,103.174,NA,FALSE,a16-96352045651736_45-92977440290185
bibi_vanderzee,1740155061083,a-15-40671452168542_27-99563293345693,16,no,cropland,NA,NA,moderately certain,153.323,NA,FALSE,a-15-40671452168542_27-99563293345693
jelena_prtoric,1740156609336,a23-98606203632035_37-90250933679603,8,no,bareland,NA,NA,moderately certain,253.449,NA,FALSE,a23-98606203632035_37-90250933679603
