system.index,CellCode,PLOTID,stratum,.geo,country,geometry
00000000000000000727_0,93272735,a6-53272656603823_46-52411297528171,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(6.53272656603823, 46.5241129752817)"
00000000000000001694_0,93272735,a6-90947946103752_46-88621640344982,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(6.90947946103752, 46.8862164034498)"
00000000000000001900_0,93272735,a6-62821186914741_46-57041435089035,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(6.62821186914741, 46.5704143508904)"
000000000000000019a7_0,93272735,a6-58560192608857_46-7503907866684,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(6.58560192608857, 46.7503907866684)"
00000000000000001edd_0,93272735,a7-08665918467777_46-73564239671231,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.08665918467777, 46.7356423967123)"
00000000000000001fec_0,93272735,a6-92844556214386_46-78359583499484,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(6.92844556214386, 46.7835958349948)"
000000000000000021a9_0,93272735,a6-84182105802236_46-70558420113146,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(6.84182105802236, 46.7055842011315)"
000000000000000011e9_0,1609724,a8-21817692090032_47-53898040621402,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(8.21817692090032, 47.538980406214)"
0000000000000000164e_0,1609724,a7-79486221286826_47-40456423379025,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.79486221286826, 47.4045642337902)"
00000000000000002432_0,1609724,a7-92006205391776_47-51281895575621,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.92006205391776, 47.5128189557562)"
000000000000000001e6_0,18079518,a9-75578552871899_46-92888386426991,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(9.75578552871899, 46.9288838642699)"
000000000000000001a1_0,26961052,a8-2746943352139_46-92943710759314,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(8.2746943352139, 46.9294371075931)"
0000000000000000022d_0,26961052,a8-34947185266485_47-10178157862942,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(8.34947185266485, 47.1017815786294)"
000000000000000003bd_0,26961052,a7-47626824336288_46-96499118807642,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.47626824336288, 46.9649911880764)"
0000000000000000050c_0,26961052,a7-32022289513322_46-49124458536956,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.32022289513322, 46.4912445853696)"
000000000000000008aa_0,26961052,a7-72537046879027_46-79371474710066,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.72537046879027, 46.7937147471007)"
00000000000000000aca_0,26961052,a7-64145766130514_46-97817735719858,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.64145766130514, 46.9781773571986)"
00000000000000001324_0,26961052,a7-28574804915315_46-9400183969783,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.28574804915315, 46.9400183969783)"
00000000000000001877_0,26961052,a8-37200908021792_47-10527387182648,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(8.37200908021792, 47.1052738718265)"
00000000000000001a63_0,26961052,a7-97132672609089_47-35613251384284,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.97132672609089, 47.3561325138428)"
00000000000000001d93_0,26961052,a7-84797734283188_46-71814000052051,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.84797734283188, 46.7181400005205)"
00000000000000001ea4_0,26961052,a7-24589959676169_46-60162740312082,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.24589959676169, 46.6016274031208)"
000000000000000023e7_0,26961052,a7-6116827269805_47-35810818401109,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.6116827269805, 47.3581081840111)"
00000000000000000c81_0,32493957,a6-20935278583938_46-40563219683924,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(6.20935278583938, 46.4056321968392)"
000000000000000014e7_0,32493957,a6-23253287430062_46-20567598285284,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(6.23253287430062, 46.2056759828528)"
00000000000000001570_0,34230195,a7-49273821472333_46-30827803885688,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.49273821472333, 46.3082780388569)"
00000000000000000d80_0,74765029,a9-30252114551292_47-55975358565956,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(9.30252114551292, 47.5597535856595)"
00000000000000000ff5_0,74765029,a9-23706322448603_47-42403141588706,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(9.23706322448603, 47.4240314158871)"
00000000000000001913_0,74765029,a9-16326884336797_47-45814462854452,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(9.16326884336797, 47.4581446285445)"
00000000000000002460_0,74765029,a8-46494515915_47-69278557019762,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(8.46494515915, 47.6927855701976)"
00000000000000000174_0,86531882,a9-05298802404514_47-1752107964256,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(9.05298802404514, 47.1752107964256)"
00000000000000000d23_0,86531882,a9-4640281368346_47-05594516644455,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(9.4640281368346, 47.0559451664445)"
00000000000000000e43_0,86531882,a8-93210125110223_47-29157133514291,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(8.93210125110223, 47.2915713351429)"
000000000000000011b1_0,86531882,a9-27982881252655_46-99455637116779,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(9.27982881252655, 46.9945563711678)"
00000000000000001939_0,86531882,a8-63986373999883_47-02721173854446,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(8.63986373999883, 47.0272117385445)"
00000000000000001ea3_0,86531882,a8-88079907765628_47-15799658020452,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(8.88079907765628, 47.1579965802045)"
00000000000000002361_0,86531882,a9-68007556918691_46-77940565526206,buffer crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(9.68007556918691, 46.7794056552621)"
00000000000000000376_0,93272735,a6-68126252286165_46-56278395530843,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(6.68126252286165, 46.5627839553084)"
0000000000000000041c_0,93272735,a6-62448470283821_46-56335779628611,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(6.62448470283821, 46.5633577962861)"
0000000000000000134d_0,93272735,a7-10346133899015_46-59815377100999,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.10346133899015, 46.59815377101)"
00000000000000001478_0,93272735,a6-89274791875035_47-12078374844609,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(6.89274791875035, 47.1207837484461)"
00000000000000001553_0,93272735,a7-08868852144463_46-82957519789159,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.08868852144463, 46.8295751978916)"
000000000000000019eb_0,93272735,a6-9634136989541_46-77215287865172,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(6.9634136989541, 46.7721528786517)"
00000000000000001aff_0,93272735,a6-72629653213206_47-04867308908713,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(6.72629653213206, 47.0486730890871)"
00000000000000001ea8_0,93272735,a6-84706276008479_46-62842425605773,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(6.84706276008479, 46.6284242560577)"
00000000000000001eb6_0,93272735,a6-71497030702375_46-98778430350594,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(6.71497030702375, 46.9877843035059)"
00000000000000002173_0,93272735,a6-68453767911402_46-51647219873345,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(6.68453767911402, 46.5164721987335)"
0000000000000000015f_0,1609724,a7-52121227606208_47-40957507930139,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.52121227606208, 47.4095750793014)"
00000000000000000a29_0,1609724,a8-30445398056578_47-54791652776078,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(8.30445398056578, 47.5479165277608)"
00000000000000001014_0,1609724,a7-95869524703036_47-5024746478602,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.95869524703036, 47.5024746478602)"
00000000000000001c4c_0,1609724,a7-5813491593576_47-46666590950545,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.5813491593576, 47.4666659095055)"
000000000000000002c6_0,11283583,a8-88988366777399_46-38484677495101,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(8.88988366777399, 46.384846774951)"
0000000000000000037e_0,11283583,a8-83217532860098_46-21399530629948,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(8.83217532860098, 46.2139953062995)"
00000000000000000470_0,11283583,a8-46358427922562_46-27283997016086,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(8.46358427922562, 46.2728399701609)"
000000000000000004c2_0,11283583,a8-67555711802712_46-49112459731007,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(8.67555711802712, 46.4911245973101)"
000000000000000008a3_0,11283583,a9-20856958100986_46-30634466674378,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(9.20856958100986, 46.3063446667438)"
00000000000000000980_0,11283583,a8-78150113173022_46-23928187458459,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(8.78150113173022, 46.2392818745846)"
00000000000000000a80_0,11283583,a8-57498634601774_46-42183436846445,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(8.57498634601774, 46.4218343684645)"
00000000000000000cb6_0,11283583,a8-89329809775319_46-48980772147081,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(8.89329809775319, 46.4898077214708)"
00000000000000000d51_0,11283583,a9-03279134169271_46-07944014179388,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(9.03279134169271, 46.0794401417939)"
00000000000000000d9e_0,11283583,a8-87297041335954_46-00895498834405,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(8.87297041335954, 46.008954988344)"
00000000000000001313_0,11283583,a9-07746197744493_46-49515084666494,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(9.07746197744493, 46.4951508466649)"
0000000000000000138b_0,11283583,a8-79381639935089_46-34850104197057,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(8.79381639935089, 46.3485010419706)"
000000000000000015e7_0,11283583,a8-89341972759923_46-30165880737939,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(8.89341972759923, 46.3016588073794)"
00000000000000002746_0,11283583,a8-63974123016251_46-22622221046544,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(8.63974123016251, 46.2262222104654)"
0000000000000000000e_0,18079518,a10-15017909542672_46-75501452933271,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(10.1501790954267, 46.7550145293327)"
000000000000000005f3_0,18079518,a10-08279330708288_46-72699436931696,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(10.0827933070829, 46.726994369317)"
00000000000000001596_0,18079518,a10-0229523022276_46-76367055454275,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(10.0229523022276, 46.7636705545427)"
00000000000000001fbb_0,18079518,a10-23707066743372_46-82815051703317,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(10.2370706674337, 46.8281505170332)"
0000000000000000202a_0,18079518,a9-84132091725566_46-75518243466971,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(9.84132091725566, 46.7551824346697)"
0000000000000000231d_0,18079518,a10-33421866848393_46-74343584693171,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(10.3342186684839, 46.7434358469317)"
000000000000000002af_0,26961052,a8-08512155630157_47-28787510189228,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(8.08512155630157, 47.2878751018923)"
000000000000000004a4_0,26961052,a8-04332839651194_46-51127647156262,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(8.04332839651194, 46.5112764715626)"
00000000000000000574_0,26961052,a8-16044988626538_46-85244637205803,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(8.16044988626538, 46.852446372058)"
00000000000000000615_0,26961052,a8-02311941250906_46-64538798532504,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(8.02311941250906, 46.645387985325)"
000000000000000007c5_0,26961052,a7-86524182771172_47-27774626295444,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.86524182771172, 47.2777462629544)"
00000000000000000cb5_0,26961052,a7-43353087362011_47-04928248405335,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.43353087362011, 47.0492824840534)"
00000000000000000cc3_0,26961052,a8-28015123656313_46-79435214338498,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(8.28015123656313, 46.794352143385)"
00000000000000000e95_0,26961052,a7-24772554128451_46-93383211629228,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.24772554128451, 46.9338321162923)"
000000000000000010d3_0,26961052,a7-35299909456853_46-62837269105107,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.35299909456853, 46.6283726910511)"
00000000000000001212_0,26961052,a7-65279857128958_46-93897501264547,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.65279857128958, 46.9389750126455)"
0000000000000000133e_0,26961052,a8-36874074415893_46-6975648134819,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(8.36874074415893, 46.6975648134819)"
00000000000000001411_0,26961052,a7-07960146344703_47-35494444061587,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.07960146344703, 47.3549444406159)"
000000000000000014c1_0,26961052,a7-62141912897454_46-81101817596014,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.62141912897454, 46.8110181759601)"
00000000000000001536_0,26961052,a7-68203135603171_47-06218224580905,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.68203135603171, 47.0621822458091)"
000000000000000018cd_0,26961052,a7-75256496590428_46-74222293703048,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.75256496590428, 46.7422229370305)"
00000000000000001a94_0,26961052,a7-51853872318002_46-61682459717573,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.51853872318002, 46.6168245971757)"
00000000000000001b73_0,26961052,a7-37483140527296_46-72809574053071,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.37483140527296, 46.7280957405307)"
00000000000000001f9c_0,26961052,a7-58464934604609_47-01637277000268,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.58464934604609, 47.0163727700027)"
00000000000000002380_0,26961052,a8-15994006945007_47-12610325885178,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(8.15994006945007, 47.1261032588518)"
00000000000000002390_0,26961052,a7-80373647593619_46-88018307333606,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.80373647593619, 46.8801830733361)"
0000000000000000240d_0,26961052,a7-23269402755474_47-31391455193637,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.23269402755474, 47.3139145519364)"
000000000000000025c0_0,26961052,a7-74649712150897_46-90314166356514,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.74649712150897, 46.9031416635651)"
000000000000000007b6_0,32493957,a6-23377711742348_46-26008522639953,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(6.23377711742348, 46.2600852263995)"
0000000000000000151f_0,32493957,a7-04485170988842_46-18419064557139,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.04485170988842, 46.1841906455714)"
0000000000000000155b_0,32493957,a7-09480700064688_46-39085179509339,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.09480700064688, 46.3908517950934)"
00000000000000001fa0_0,32493957,a6-97343993574001_46-37631701248963,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(6.97343993574001, 46.3763170124896)"
000000000000000005c4_0,34230195,a8-26358276730736_46-37697812187385,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(8.26358276730736, 46.3769781218738)"
000000000000000006a8_0,34230195,a7-2102297591887_46-4257276888283,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.2102297591887, 46.4257276888283)"
00000000000000000805_0,34230195,a7-15275851753592_45-99452081241208,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.15275851753592, 45.9945208124121)"
00000000000000000974_0,34230195,a7-87778475218892_46-47615221258545,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.87778475218892, 46.4761522125855)"
00000000000000000bf1_0,34230195,a7-53328593644894_46-19388522959327,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.53328593644894, 46.1938852295933)"
00000000000000000cd1_0,34230195,a7-62023547390735_45-981031570811,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.62023547390735, 45.981031570811)"
000000000000000015bd_0,34230195,a7-87160647939889_46-14403832336156,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",CHE,"c(7.87160647939889, 46.1440383233616)"
