CellCode,monthSet,start,end,geo
"36962321",start_11_end_2,"11",2,"POLYGON ((41.83601 36.66008, 41.90133 36.63689, 41.96662 36.61365, 42.03187 36.59037, 42.09708 36.56704, 42.16226 36.54366, 42.2274 36.52025, 42.29251 36.49678, 42.35758 36.47327, 42.42262 36.44972, 42.48762 36.42612, 42.55258 36.40248, 42.61751 36.37879, 42.68241 36.35506, 42.74727 36.33128, 42.81209 36.30746, 42.87688 36.2836, 42.90265 36.33459, 42.92847 36.38557, 42.95435 36.43654, 42.98028 36.48748, 43.00626 36.53842, 43.0323 36.58933, 43.0584 36.64024, 43.08455 36.69112, 43.11075 36.74199, 43.13701 36.79285, 43.16332 36.84369, 43.18969 36.89451, 43.21611 36.94532, 43.24259 36.99611, 43.26912 37.04689, 43.29571 37.09765, 43.23038 37.12185, 43.16502 37.146, 43.09961 37.17011, 43.03417 37.19417, 42.96869 37.21818, 42.90318 37.24215, 42.83763 37.26608, 42.77203 37.28996, 42.70641 37.31379, 42.64074 37.33758, 42.57504 37.36133, 42.5093 37.38503, 42.44352 37.40868, 42.37771 37.43229, 42.31186 37.45586, 42.24597 37.47937, 42.21994 37.42828, 42.19396 37.37717, 42.16804 37.32605, 42.14218 37.27491, 42.11637 37.22376, 42.09061 37.17259, 42.06491 37.1214, 42.03926 37.0702, 42.01367 37.01899, 41.98813 36.96776, 41.96264 36.91652, 41.93721 36.86526, 41.91183 36.81399, 41.8865 36.7627, 41.86123 36.7114, 41.83601 36.66008))"
"37056990",start_5_end_8,"5",8,"POLYGON ((20.12034 70.5892, 20.28454 70.58077, 20.44861 70.57221, 20.61255 70.56351, 20.77636 70.55468, 20.94003 70.54571, 21.10357 70.53661, 21.26697 70.52738, 21.43023 70.51802, 21.59334 70.50852, 21.75631 70.49889, 21.91914 70.48912, 22.08182 70.47923, 22.24435 70.4692, 22.40673 70.45904, 22.56895 70.44875, 22.73103 70.43832, 22.79991 70.54951, 22.8696 70.66069, 22.94012 70.77186, 23.01148 70.88301, 23.08368 70.99415, 23.15676 71.10528, 23.23072 71.2164, 23.30557 71.3275, 23.13663 71.33843, 22.96752 71.34923, 22.79822 71.35989, 22.62875 71.37041, 22.45911 71.38079, 22.28931 71.39103, 22.11933 71.40114, 21.94919 71.4111, 21.77888 71.42093, 21.60841 71.43062, 21.43778 71.44016, 21.267 71.44957, 21.09606 71.45884, 20.92496 71.46797, 20.75372 71.47696, 20.58232 71.4858, 20.52209 71.37373, 20.4626 71.26166, 20.40382 71.14959, 20.34576 71.03751, 20.28839 70.92544, 20.23171 70.81336, 20.17569 70.70128, 20.12034 70.5892))"
"37355843",start_4_end_7,"4",7,"POLYGON ((18.06432 49.826, 18.08317 49.93761, 18.10213 50.04922, 18.1212 50.16082, 18.14038 50.27241, 18.15967 50.38399, 18.17908 50.49557, 18.19861 50.60713, 18.21824 50.71869, 17.86594 50.74334, 17.51331 50.76692, 17.16035 50.78942, 16.80709 50.81084, 16.79077 50.69903, 16.77455 50.58721, 16.75842 50.47539, 16.74238 50.36356, 16.72644 50.25172, 16.7106 50.13988, 16.69485 50.02803, 16.67918 49.91617, 17.02591 49.89521, 17.37235 49.8732, 17.71849 49.85012, 18.06432 49.826))"
"37520620",start_8_end_11,"8",11,"POLYGON ((25.12027 35.33313, 25.18746 35.32201, 25.25464 35.31084, 25.32181 35.29963, 25.38895 35.28836, 25.45608 35.27705, 25.52319 35.26568, 25.59028 35.25427, 25.65736 35.24281, 25.72442 35.2313, 25.79146 35.21975, 25.85848 35.20814, 25.92548 35.19649, 25.99247 35.18479, 26.05943 35.17303, 26.12638 35.16124, 26.19331 35.14939, 26.20575 35.20492, 26.21821 35.26044, 26.2307 35.31596, 26.24321 35.37147, 26.25576 35.42697, 26.26833 35.48247, 26.28093 35.53796, 26.29356 35.59344, 26.30622 35.64891, 26.3189 35.70438, 26.33161 35.75984, 26.34436 35.81529, 26.35713 35.87073, 26.36993 35.92617, 26.38275 35.9816, 26.39561 36.03702, 26.32791 36.04904, 26.26019 36.06101, 26.19246 36.07293, 26.1247 36.0848, 26.05693 36.09662, 25.98913 36.10839, 25.92132 36.12012, 25.85348 36.13179, 25.78563 36.14342, 25.71776 36.15499, 25.64988 36.16652, 25.58197 36.17799, 25.51404 36.18942, 25.4461 36.2008, 25.37814 36.21213, 25.31015 36.22341, 25.29809 36.16782, 25.28604 36.11222, 25.27403 36.05662, 25.26204 36.001, 25.25008 35.94539, 25.23814 35.88976, 25.22624 35.83413, 25.21436 35.77849, 25.2025 35.72284, 25.19068 35.66719, 25.17887 35.61153, 25.1671 35.55586, 25.15535 35.50019, 25.14363 35.44451, 25.13194 35.38882, 25.12027 35.33313))"
"37528275",start_5_end_8,"5",8,"POLYGON ((-1.307626 60.45302, -1.083754 60.47074, -0.8596596 60.48811, -0.6353463 60.50513, -0.4108183 60.5218, -0.1860797 60.53811, 0.03886535 60.55407, 0.2640127 60.56968, 0.489358 60.58494, 0.4569617 60.69626, 0.4243109 60.80758, 0.3914025 60.9189, 0.3582335 61.03022, 0.3248011 61.14153, 0.291102 61.25284, 0.2571331 61.36415, 0.2228912 61.47545, -0.008560699 61.45972, -0.2397949 61.44362, -0.4708066 61.42716, -0.7015914 61.41034, -0.9321448 61.39315, -1.162462 61.3756, -1.392539 61.35768, -1.622371 61.33941, -1.581935 61.22863, -1.541819 61.11785, -1.502018 61.00706, -1.462529 60.89627, -1.423349 60.78546, -1.384474 60.67466, -1.345901 60.56384, -1.307626 60.45302))"
"37552539",start_11_end_2,"11",2,"POLYGON ((26.60531 36.92281, 26.59198 36.8675, 26.57868 36.81219, 26.56541 36.75687, 26.55217 36.70154, 26.53896 36.6462, 26.52578 36.59086, 26.51263 36.53551, 26.49951 36.48015, 26.48642 36.42478, 26.47336 36.36941, 26.46033 36.31403, 26.44733 36.25864, 26.43436 36.20325, 26.42141 36.14785, 26.4085 36.09244, 26.39561 36.03702, 26.46329 36.02495, 26.53095 36.01284, 26.59859 36.00067, 26.66621 35.98846, 26.73382 35.9762, 26.8014 35.96388, 26.86896 35.95152, 26.9365 35.93911, 27.00403 35.92665, 27.07153 35.91415, 27.13901 35.90159, 27.20648 35.88899, 27.27392 35.87633, 27.34134 35.86363, 27.40874 35.85088, 27.47613 35.83808, 27.48979 35.89331, 27.50347 35.94854, 27.51719 36.00377, 27.53094 36.05898, 27.54472 36.11419, 27.55853 36.16939, 27.57238 36.22458, 27.58625 36.27976, 27.60015 36.33494, 27.61409 36.39011, 27.62806 36.44527, 27.64206 36.50042, 27.65609 36.55557, 27.67015 36.61071, 27.68424 36.66584, 27.69837 36.72096, 27.63021 36.73395, 27.56203 36.74688, 27.49383 36.75977, 27.42561 36.77261, 27.35736 36.7854, 27.2891 36.79814, 27.22081 36.81083, 27.15251 36.82347, 27.08418 36.83606, 27.01583 36.8486, 26.94746 36.8611, 26.87907 36.87354, 26.81066 36.88593, 26.74223 36.89827, 26.67378 36.91057, 26.60531 36.92281))"
"37553904",start_5_end_8,"5",8,"POLYGON ((16.58132 58.94311, 16.60238 59.05498, 16.62359 59.16685, 16.64496 59.27873, 16.6665 59.3906, 16.6882 59.50248, 16.71006 59.61435, 16.73209 59.72623, 16.75428 59.83811, 16.53278 59.84863, 16.31116 59.85879, 16.08942 59.86861, 15.86755 59.87807, 15.64557 59.88719, 15.42348 59.89595, 15.20129 59.90437, 14.97899 59.91243, 14.96257 59.80027, 14.94628 59.68812, 14.93011 59.57597, 14.91406 59.46383, 14.89813 59.35169, 14.88233 59.23955, 14.86664 59.12741, 14.85107 59.01528, 15.0677 59.00745, 15.28424 58.99928, 15.50069 58.99077, 15.71703 58.98192, 15.93327 58.97272, 16.1494 58.96319, 16.36542 58.95332, 16.58132 58.94311))"
"37698154",start_6_end_9,"6",9,"POLYGON ((13.47805 62.66234, 13.49098 62.77484, 13.50402 62.88735, 13.51718 62.99987, 13.53045 63.11239, 13.54383 63.22493, 13.55733 63.33747, 13.57095 63.45002, 13.58468 63.56257, 13.33476 63.56813, 13.08475 63.57329, 12.83465 63.57805, 12.58449 63.58241, 12.33425 63.58636, 12.08396 63.58992, 11.83361 63.59307, 11.58321 63.59581, 11.57713 63.48311, 11.57111 63.37042, 11.56514 63.25774, 11.55922 63.14507, 11.55335 63.03241, 11.54753 62.91975, 11.54176 62.80711, 11.53603 62.69447, 11.77898 62.69182, 12.02188 62.68877, 12.26473 62.68534, 12.50753 62.68152, 12.75026 62.6773, 12.99293 62.6727, 13.23553 62.66772, 13.47805 62.66234))"
"37706564",start_7_end_10,"7",10,"POLYGON ((25.95148 48.06084, 25.9165 47.95136, 25.8817 47.84185, 25.8471 47.73233, 25.81268 47.62278, 25.77845 47.51322, 25.74441 47.40363, 25.71055 47.29402, 25.67687 47.18439, 25.83867 47.16058, 26.00034 47.13653, 26.16187 47.11224, 26.32327 47.08771, 26.48453 47.06294, 26.64565 47.03794, 26.80664 47.01269, 26.96748 46.9872, 27.00369 47.09636, 27.04009 47.20549, 27.07669 47.31459, 27.11348 47.42367, 27.15048 47.53273, 27.18768 47.64176, 27.22507 47.75077, 27.26267 47.85975, 27.09929 47.88574, 26.93575 47.91148, 26.77207 47.93698, 26.60824 47.96224, 26.44427 47.98726, 26.28015 48.01203, 26.11589 48.03655, 25.95148 48.06084))"
"37738525",start_7_end_10,"7",10,"POLYGON ((22.23743 43.9878, 22.39129 43.96933, 22.54505 43.95062, 22.69873 43.93169, 22.85231 43.91253, 23.0058 43.89314, 23.15921 43.87352, 23.31251 43.85368, 23.46572 43.83361, 23.49199 43.9443, 23.51839 44.05497, 23.54492 44.16563, 23.57159 44.27626, 23.5984 44.38688, 23.62534 44.49747, 23.65242 44.60805, 23.67965 44.7186, 23.52414 44.73904, 23.36853 44.75925, 23.21282 44.77922, 23.05702 44.79896, 22.90111 44.81847, 22.74511 44.83775, 22.58901 44.8568, 22.43282 44.87561, 22.40796 44.7647, 22.38322 44.65377, 22.3586 44.54282, 22.33412 44.43185, 22.30976 44.32086, 22.28553 44.20986, 22.26142 44.09884, 22.23743 43.9878))"
"37824650",start_6_end_9,"6",9,"POLYGON ((34.51963 51.13787, 34.54911 51.1904, 34.57867 51.24291, 34.60832 51.29542, 34.63805 51.34791, 34.66786 51.40039, 34.69776 51.45286, 34.72775 51.50532, 34.75782 51.55777, 34.78798 51.61021, 34.81822 51.66264, 34.84855 51.71505, 34.87896 51.76745, 34.90947 51.81984, 34.94006 51.87223, 34.97074 51.92459, 35.00151 51.97695, 34.82855 52.01482, 34.65533 52.05244, 34.48184 52.08981, 34.3081 52.12693, 34.13409 52.16379, 33.95982 52.20039, 33.78529 52.23675, 33.6105 52.27284, 33.58113 52.22008, 33.55183 52.16732, 33.52263 52.11454, 33.4935 52.06174, 33.46446 52.00894, 33.43551 51.95613, 33.40664 51.90331, 33.37785 51.85048, 33.34915 51.79764, 33.32053 51.74479, 33.29199 51.69193, 33.26353 51.63905, 33.23516 51.58617, 33.20687 51.53328, 33.17866 51.48038, 33.15052 51.42747, 33.32252 51.39214, 33.49426 51.35657, 33.66577 51.32074, 33.83703 51.28466, 34.00805 51.24834, 34.17882 51.21176, 34.34935 51.17494, 34.51963 51.13787))"
"37915618",start_5_end_8,"5",8,"POLYGON ((10.99502 44.70649, 10.83759 44.70787, 10.68016 44.70901, 10.52272 44.70992, 10.36528 44.71059, 10.20783 44.71102, 10.05038 44.71122, 9.892934 44.71117, 9.735487 44.71089, 9.736015 44.59819, 9.73654 44.48548, 9.737062 44.37276, 9.737582 44.26003, 9.738099 44.1473, 9.738613 44.03455, 9.739125 43.92179, 9.739634 43.80903, 9.894613 43.8093, 10.04959 43.80934, 10.20457 43.80915, 10.35955 43.80873, 10.51452 43.80807, 10.6695 43.80718, 10.82446 43.80606, 10.97942 43.8047, 10.98134 43.91746, 10.98326 44.03021, 10.9852 44.14294, 10.98714 44.25567, 10.98909 44.36839, 10.99106 44.4811, 10.99303 44.5938, 10.99502 44.70649))"
"38032734",start_5_end_8,"5",8,"POLYGON ((17.90581 57.0644, 17.92938 57.17597, 17.95312 57.28753, 17.97702 57.3991, 18.0011 57.51066, 18.02535 57.62222, 18.04977 57.73377, 18.07436 57.84533, 18.09914 57.95688, 17.88948 57.96944, 17.67969 57.98167, 17.46978 57.99357, 17.25973 58.00514, 17.04956 58.01639, 16.83928 58.02731, 16.62887 58.03789, 16.41835 58.04815, 16.39864 57.93628, 16.37907 57.82441, 16.35965 57.71254, 16.34035 57.60068, 16.3212 57.48881, 16.30218 57.37694, 16.2833 57.26507, 16.26455 57.1532, 16.47009 57.14322, 16.67553 57.13292, 16.88086 57.1223, 17.08608 57.11136, 17.29119 57.1001, 17.49618 57.08852, 17.70105 57.07662, 17.90581 57.0644))"
"38074981",start_5_end_8,"5",8,"POLYGON ((8.369627 48.30148, 8.538012 48.30384, 8.706411 48.30594, 8.874822 48.30778, 9.043243 48.30936, 9.211673 48.31069, 9.38011 48.31176, 9.548553 48.31258, 9.717001 48.31314, 9.715733 48.53806, 9.714451 48.76295, 9.713154 48.98782, 9.711842 49.21268, 9.368812 49.21127, 9.025805 49.20882, 8.682837 49.20532, 8.339921 49.20078, 8.347475 48.97598, 8.354944 48.75117, 8.362327 48.52634, 8.369627 48.30148))"
"38298449",start_5_end_8,"5",8,"POLYGON ((17.5143 46.24946, 17.67554 46.23797, 17.83671 46.22624, 17.99781 46.21427, 18.15885 46.20206, 18.31983 46.1896, 18.48074 46.1769, 18.64157 46.16396, 18.80234 46.15078, 18.82074 46.26246, 18.83923 46.37413, 18.85782 46.48579, 18.87652 46.59744, 18.89532 46.70908, 18.91422 46.8207, 18.93322 46.93231, 18.95233 47.04391, 18.78889 47.05735, 18.62537 47.07055, 18.46178 47.0835, 18.29812 47.0962, 18.13439 47.10865, 17.97058 47.12086, 17.80671 47.13282, 17.64277 47.14453, 17.62641 47.03269, 17.61013 46.92083, 17.59394 46.80896, 17.57784 46.69708, 17.56183 46.58519, 17.5459 46.47329, 17.53006 46.36138, 17.5143 46.24946))"
"38329175",start_6_end_9,"6",9,"POLYGON ((-0.4508673 45.09329, -0.608162 45.07744, -0.7653756 45.06134, -0.9225071 45.04502, -1.079555 45.02846, -1.236519 45.01166, -1.393398 44.99463, -1.55019 44.97736, -1.706894 44.95986, -1.683414 44.84876, -1.660056 44.73763, -1.636819 44.62649, -1.613702 44.51533, -1.590704 44.40416, -1.567826 44.29297, -1.545064 44.18176, -1.52242 44.07053, -1.368084 44.08772, -1.213665 44.10467, -1.059166 44.12139, -0.9045861 44.13788, -0.7499273 44.15414, -0.5951904 44.17018, -0.4403764 44.18598, -0.2854864 44.20154, -0.3057852 44.31307, -0.3261894 44.42457, -0.3466995 44.53606, -0.3673164 44.64754, -0.3880409 44.759, -0.4088737 44.87045, -0.4298156 44.98188, -0.4508673 45.09329))"
"38411679",start_6_end_9,"6",9,"POLYGON ((9.634307 59.10036, 9.636638 58.87549, 9.638933 58.65064, 9.641196 58.4258, 9.643425 58.20099, 9.85567 58.20138, 10.06792 58.20144, 10.28016 58.20117, 10.49241 58.20056, 10.70464 58.19962, 10.91686 58.19834, 11.12906 58.19673, 11.34125 58.19479, 11.34963 58.41956, 11.35814 58.64435, 11.36677 58.86915, 11.37554 59.09398, 11.15793 59.09598, 10.9403 59.09764, 10.72266 59.09895, 10.505 59.09992, 10.28733 59.10055, 10.06965 59.10083, 9.851979 59.10077, 9.634307 59.10036))"
"38541942",start_6_end_9,"6",9,"POLYGON ((9.614325 60.90014, 9.843891 60.90057, 10.07346 60.90064, 10.30303 60.90034, 10.53259 60.89968, 10.76214 60.89865, 10.99167 60.89725, 11.22119 60.89549, 11.45068 60.89337, 11.46075 61.1184, 11.47098 61.34346, 11.48138 61.56855, 11.49195 61.79367, 11.25594 61.79587, 11.0199 61.79768, 10.78383 61.79912, 10.54775 61.80019, 10.31165 61.80087, 10.07555 61.80118, 9.839447 61.80111, 9.603347 61.80067, 9.606159 61.57549, 9.608925 61.35035, 9.611646 61.12523, 9.614325 60.90014))"
"38676589",start_5_end_8,"5",8,"POLYGON ((13.75695 48.24962, 13.74862 48.13732, 13.74035 48.02501, 13.73212 47.91269, 13.72393 47.80037, 13.71579 47.68804, 13.70769 47.5757, 13.69964 47.46336, 13.69164 47.35101, 13.85678 47.34528, 14.02188 47.3393, 14.18695 47.33306, 14.35199 47.32658, 14.51698 47.31985, 14.68194 47.31287, 14.84685 47.30563, 15.01172 47.29815, 15.02257 47.41037, 15.03348 47.52258, 15.04445 47.63478, 15.05548 47.74698, 15.06657 47.85917, 15.07773 47.97135, 15.08894 48.08352, 15.10022 48.19569, 14.93246 48.20332, 14.76466 48.2107, 14.5968 48.21783, 14.42891 48.2247, 14.26098 48.23131, 14.09301 48.23767, 13.925 48.24378, 13.75695 48.24962))"
"38745123",start_6_end_9,"6",9,"POLYGON ((26.33324 64.58117, 26.26828 64.47198, 26.20388 64.36278, 26.14005 64.25354, 26.07677 64.14429, 26.01404 64.03502, 25.95185 63.92572, 25.8902 63.81641, 25.82907 63.70707, 25.95161 63.69438, 26.07405 63.6816, 26.1964 63.66872, 26.31863 63.65574, 26.44077 63.64267, 26.5628 63.62951, 26.68473 63.61624, 26.80655 63.60289, 26.92826 63.58944, 27.04987 63.57589, 27.17138 63.56225, 27.29277 63.54852, 27.41406 63.53469, 27.53524 63.52076, 27.65631 63.50675, 27.77727 63.49263, 27.84514 63.60107, 27.9136 63.70948, 27.98264 63.81785, 28.05226 63.9262, 28.12249 64.03452, 28.19332 64.14281, 28.26476 64.25107, 28.33682 64.3593, 28.21249 64.3739, 28.08803 64.3884, 27.96345 64.4028, 27.83875 64.41711, 27.71394 64.43132, 27.589 64.44543, 27.46395 64.45944, 27.33877 64.47336, 27.21349 64.48718, 27.08808 64.5009, 26.96256 64.51453, 26.83692 64.52805, 26.71117 64.54148, 26.58531 64.55481, 26.45933 64.56804, 26.33324 64.58117))"
"38765846",start_4_end_7,"4",7,"POLYGON ((-29.26884 37.61612, -29.20489 37.6445, -29.1409 37.67283, -29.07686 37.70112, -29.01278 37.72937, -28.94867 37.75758, -28.8845 37.78574, -28.8203 37.81386, -28.75605 37.84194, -28.69176 37.86997, -28.62742 37.89796, -28.56305 37.92591, -28.49863 37.95381, -28.43417 37.98168, -28.36966 38.00949, -28.24052 38.065, -28.27176 38.11368, -28.30305 38.16233, -28.33442 38.21097, -28.36584 38.25958, -28.39734 38.30818, -28.42889 38.35676, -28.46051 38.40531, -28.4922 38.45385, -28.52395 38.50237, -28.55576 38.55087, -28.58764 38.59934, -28.61959 38.6478, -28.6516 38.69624, -28.68368 38.74466, -28.71582 38.79305, -28.74803 38.84143, -28.87807 38.78515, -29.00793 38.7287, -29.13761 38.67207, -29.26711 38.61527, -29.39643 38.5583, -29.52557 38.50115, -29.65453 38.44383, -29.78332 38.38635, -29.75067 38.33836, -29.71809 38.29036, -29.68558 38.24233, -29.65313 38.19428, -29.62075 38.14621, -29.58843 38.09813, -29.55618 38.05002, -29.524 38.00189, -29.49188 37.95374, -29.45982 37.90557, -29.42783 37.85738, -29.3959 37.80917, -29.36404 37.76094, -29.33224 37.71268, -29.30051 37.66441, -29.26884 37.61612))"
"38796189",start_7_end_10,"7",10,"POLYGON ((23.79849 50.17949, 23.83102 50.28957, 23.86373 50.39965, 23.89664 50.5097, 23.92974 50.61974, 23.96303 50.72976, 23.99651 50.83977, 24.03019 50.94976, 24.06408 51.05973, 23.71272 51.10224, 23.36077 51.14368, 23.00825 51.18406, 22.65517 51.22337, 22.6245 51.11295, 22.59401 51.00251, 22.5637 50.89206, 22.53357 50.7816, 22.50362 50.67112, 22.47384 50.56063, 22.44423 50.45013, 22.4148 50.33961, 22.76151 50.30115, 23.10771 50.26163, 23.45338 50.22108, 23.626 50.20041, 23.79849 50.17949))"
"38808590",start_6_end_9,"6",9,"POLYGON ((25.30186 70.25379, 25.22106 70.14365, 25.14117 70.03348, 25.06219 69.9233, 24.98408 69.81309, 24.90684 69.70286, 24.83045 69.59261, 24.75491 69.48234, 24.68018 69.37205, 24.83343 69.35997, 24.98652 69.34777, 25.13945 69.33544, 25.29221 69.323, 25.44481 69.31043, 25.59724 69.29774, 25.74951 69.28493, 25.9016 69.27199, 26.05353 69.25894, 26.20529 69.24576, 26.35687 69.23246, 26.50828 69.21904, 26.65952 69.2055, 26.81058 69.19185, 26.96147 69.17807, 27.11217 69.16417, 27.19807 69.27332, 27.28489 69.38245, 27.37266 69.49154, 27.4614 69.6006, 27.5511 69.70963, 27.6418 69.81862, 27.73351 69.92758, 27.82624 70.0365, 27.66994 70.05102, 27.51344 70.06542, 27.35673 70.07969, 27.19982 70.09384, 27.04272 70.10786, 26.88542 70.12176, 26.72792 70.13553, 26.57023 70.14918, 26.41234 70.1627, 26.25427 70.17609, 26.096 70.18936, 25.93754 70.2025, 25.7789 70.21551, 25.62007 70.2284, 25.46105 70.24116, 25.30186 70.25379))"
"38855374",start_6_end_9,"6",9,"POLYGON ((24.04279 35.50439, 24.11025 35.49405, 24.1777 35.48367, 24.24514 35.47323, 24.31256 35.46275, 24.37996 35.45222, 24.44734 35.44164, 24.51471 35.431, 24.58206 35.42033, 24.6494 35.4096, 24.71672 35.39882, 24.78402 35.38799, 24.8513 35.37712, 24.91857 35.36619, 24.98582 35.35522, 25.05305 35.3442, 25.12027 35.33313, 25.13194 35.38882, 25.14363 35.44451, 25.15535 35.50019, 25.1671 35.55586, 25.17887 35.61153, 25.19068 35.66719, 25.2025 35.72284, 25.21436 35.77849, 25.22624 35.83413, 25.23814 35.88976, 25.25008 35.94539, 25.26204 36.001, 25.27403 36.05662, 25.28604 36.11222, 25.29809 36.16782, 25.31015 36.22341, 25.24215 36.23464, 25.17414 36.24582, 25.1061 36.25695, 25.03805 36.26803, 24.96997 36.27907, 24.90189 36.29005, 24.83378 36.30098, 24.76565 36.31187, 24.69751 36.3227, 24.62935 36.33349, 24.56117 36.34422, 24.49297 36.35491, 24.42476 36.36555, 24.35653 36.37613, 24.28828 36.38667, 24.22001 36.39716, 24.20875 36.34141, 24.19751 36.28565, 24.18629 36.22989, 24.1751 36.17412, 24.16394 36.11835, 24.1528 36.06256, 24.14169 36.00678, 24.1306 35.95098, 24.11954 35.89518, 24.1085 35.83937, 24.09748 35.78356, 24.08649 35.72774, 24.07553 35.67191, 24.06459 35.61608, 24.05368 35.56024, 24.04279 35.50439))"
"39046448",start_5_end_8,"5",8,"POLYGON ((-19.41128 65.54198, -19.3512 65.49146, -19.29137 65.44091, -19.2318 65.39034, -19.17248 65.33975, -19.11341 65.28913, -19.05458 65.23849, -18.99601 65.18782, -18.93768 65.13713, -18.87959 65.08642, -18.82175 65.03569, -18.76415 64.98493, -18.70679 64.93415, -18.64966 64.88335, -18.59278 64.83252, -18.53613 64.78167, -18.47972 64.7308, -18.35995 64.75321, -18.23999 64.77552, -18.11986 64.79775, -17.99955 64.81989, -17.87905 64.84193, -17.75837 64.8639, -17.63752 64.88577, -17.51648 64.90755, -17.39526 64.92924, -17.27387 64.95085, -17.15229 64.97236, -17.03054 64.99378, -16.90861 65.01512, -16.7865 65.03636, -16.66421 65.05751, -16.54174 65.07857, -16.64915 65.18175, -16.75748 65.28485, -16.86674 65.38786, -16.97695 65.4908, -17.08812 65.59366, -17.20025 65.69644, -17.31336 65.79914, -17.42746 65.90175, -17.55293 65.87995, -17.6782 65.85806, -17.80327 65.83608, -17.92815 65.814, -18.05284 65.79183, -18.17732 65.76958, -18.30161 65.74722, -18.4257 65.72478, -18.54959 65.70225, -18.67329 65.67963, -18.79678 65.65691, -18.92008 65.63411, -19.04318 65.61121, -19.16608 65.58822, -19.28878 65.56515, -19.41128 65.54198))"
"39124009",start_7_end_10,"7",10,"POLYGON ((34.05908 50.29596, 33.8914 50.33227, 33.72348 50.36833, 33.55534 50.40415, 33.38696 50.43972, 33.21836 50.47504, 33.04952 50.51012, 32.88047 50.54495, 32.71118 50.57954, 32.68438 50.52646, 32.65765 50.47337, 32.631 50.42028, 32.60442 50.36717, 32.57792 50.31405, 32.55149 50.26093, 32.52513 50.2078, 32.49885 50.15465, 32.47264 50.1015, 32.44651 50.04834, 32.42045 49.99517, 32.39446 49.94198, 32.36854 49.88879, 32.34269 49.83559, 32.31692 49.78239, 32.29122 49.72917, 32.45788 49.69529, 32.62434 49.66117, 32.79058 49.62681, 32.95661 49.5922, 33.12243 49.55735, 33.28803 49.52226, 33.45342 49.48693, 33.61858 49.45136, 33.64555 49.50423, 33.67259 49.55708, 33.6997 49.60993, 33.72689 49.66276, 33.75416 49.71558, 33.7815 49.7684, 33.80891 49.8212, 33.8364 49.87399, 33.86397 49.92678, 33.89161 49.97955, 33.91933 50.03231, 33.94712 50.08506, 33.975 50.1378, 34.00295 50.19053, 34.03097 50.24325, 34.05908 50.29596))"
"39233911",start_5_end_8,"5",8,"POLYGON ((24.37544 56.50699, 24.57452 56.48446, 24.77337 56.46161, 24.97201 56.43847, 25.17042 56.41502, 25.36861 56.39126, 25.56657 56.36721, 25.7643 56.34285, 25.9618 56.31819, 26.0079 56.4273, 26.05432 56.53639, 26.10105 56.64545, 26.14809 56.7545, 26.19546 56.86353, 26.24315 56.97254, 26.29117 57.08152, 26.33952 57.19049, 26.13775 57.2158, 25.93573 57.2408, 25.73346 57.2655, 25.53094 57.28988, 25.32817 57.31396, 25.12517 57.33772, 24.92192 57.36117, 24.71844 57.38431, 24.67452 57.2747, 24.63091 57.16508, 24.5876 57.05543, 24.54458 56.94578, 24.50186 56.83611, 24.45944 56.72642, 24.4173 56.61671, 24.37544 56.50699))"
